pickup_date,entity_mapping,commodity,vehicle_type,pickup_city,destination_city,effective_dest,effective_lane,load_type,distance,weight,total_carrier_price,cpk,cost_per_km,days_ago,lane,pickup_province,dest_province,is_core,domestic_price,domestic_method,total_shipper_price,container,true_drop_off,gb
2021-06-30 19:30:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1436.503,4.0,950.0,0.6613282394815744,0.6613282394815744,1852,جدة → الجبيل,Makkah Province,Eastern Province,True,1657.028659095759,Domestic_all_time,1000.0,0,,1000.0
2021-02-02 13:00:00,Ports,فوارغ,تريلا فرش,الدمام,رابغ,رابغ,الدمام → رابغ,Direct,1396.926,27.0,2000.0,1.431715065794466,1.431715065794466,2001,الدمام → رابغ,Eastern Province,Makkah Province,False,2503.54479695274,Domestic_all_time,2200.0,0,,2200.0
2020-06-16 09:30:00,Ports,فوارغ,تريلا فرش,جدة,الدمام,الدمام,جدة → الدمام,Direct,1390.293,0.0,900.0,0.6473455595331344,0.6473455595331344,2232,جدة → الدمام,Makkah Province,Eastern Province,True,2808.961619560506,Domestic_recency,900.0,1,,900.0
2020-09-27 11:30:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1436.506,4.0,950.0,0.6613268583632786,0.6613268583632786,2129,جدة → الجبيل,Makkah Province,Eastern Province,True,1657.0321196426407,Domestic_all_time,1000.0,1,,1000.0
2021-08-24 19:30:00,Ports,فوارغ,تريلا فرش,الملك عبدالله,الدمام,الدمام,الملك عبدالله → الدمام,Direct,1446.752,4.0,1400.0,0.9676848554555307,0.9676848554555307,1797,الملك عبدالله → الدمام,,Eastern Province,True,2537.4843700328493,Global_CPK,1400.0,1,,1400.0
2021-02-06 13:00:00,Ports,فوارغ,تريلا فرش,الدمام,رابغ,رابغ,الدمام → رابغ,Direct,1396.926,27.0,2000.0,1.431715065794466,1.431715065794466,1997,الدمام → رابغ,Eastern Province,Makkah Province,False,2503.54479695274,Domestic_all_time,2200.0,0,,2200.0
2021-09-22 19:30:00,Ports,فوارغ,تريلا فرش,الملك عبدالله,الدمام,الدمام,الملك عبدالله → الدمام,Direct,1446.752,4.0,1400.0,0.9676848554555307,0.9676848554555307,1768,الملك عبدالله → الدمام,,Eastern Province,True,2537.4843700328493,Global_CPK,1400.0,1,,1400.0
2021-05-14 15:00:00,Ports,فوارغ,تريلا فرش,جدة,الملك عبدالله,الملك عبدالله,جدة → الملك عبدالله,Direct,146.893,0.0,500.0,3.4038381679181446,3.4038381679181446,1900,جدة → الملك عبدالله,Makkah Province,,True,281.70476606340986,Domestic_all_time,500.0,1,,500.0
2021-08-08 19:30:00,Ports,فوارغ,تريلا فرش,جدة,الدمام,الدمام,جدة → الدمام,Direct,1394.127,4.0,900.0,0.6455652892455279,0.6455652892455279,1813,جدة → الدمام,Makkah Province,Eastern Province,True,2816.7078707819355,Domestic_recency,1200.0,1,,1200.0
2020-12-22 08:00:00,Ports,فوارغ,تريلا فرش,جدة,الدمام,الدمام,جدة → الدمام,Direct,1376.505,4.0,1250.0,0.9080969556957657,0.9080969556957657,2043,جدة → الدمام,Makkah Province,Eastern Province,True,2781.104209064661,Domestic_recency,1250.0,1,,1250.0
2021-02-08 15:00:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1436.502,0.0,1000.0,0.6961354735322332,0.6961354735322332,1995,جدة → الجبيل,Makkah Province,Eastern Province,True,1657.0275055801317,Domestic_all_time,1000.0,1,,1000.0
2021-09-28 20:00:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1412.353,4.0,1000.0,0.7080382878784552,0.7080382878784552,1762,جدة → الجبيل,Makkah Province,Eastern Province,True,1629.1712566976,Domestic_all_time,950.0,0,,950.0
2020-10-21 08:00:00,Ports,فوارغ,تريلا فرش,جدة,الدمام,الدمام,جدة → الدمام,Direct,1394.176,4.0,1150.0,0.8248599889827397,0.8248599889827397,2105,جدة → الدمام,Makkah Province,Eastern Province,True,2816.806870862752,Domestic_recency,1250.0,1,,1250.0
2020-09-28 16:00:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1420.062,4.0,950.0,0.6689848753082612,0.6689848753082612,2128,جدة → الجبيل,Makkah Province,Eastern Province,True,1638.0637086680929,Domestic_all_time,1000.0,1,,1000.0
2021-08-23 19:30:00,Ports,فوارغ,تريلا فرش,الملك عبدالله,الدمام,الدمام,الملك عبدالله → الدمام,Direct,1446.752,4.0,1400.0,0.9676848554555307,0.9676848554555307,1798,الملك عبدالله → الدمام,,Eastern Province,True,2537.4843700328493,Global_CPK,1400.0,1,,1400.0
2021-01-03 09:30:00,Ports,فوارغ,تريلا فرش,جدة,الدمام,الدمام,جدة → الدمام,Direct,1373.605,4.0,1000.0,0.7280113278562614,0.7280113278562614,2031,جدة → الدمام,Makkah Province,Eastern Province,True,2775.2450206081808,Domestic_recency,1250.0,1,,1250.0
2020-07-03 23:00:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1446.112,9.0,950.0,0.6569339027682503,0.6569339027682503,2214,جدة → الجبيل,Makkah Province,Eastern Province,True,1668.1127907580328,Domestic_all_time,1000.0,1,,1000.0
2020-12-30 13:00:00,Ports,فوارغ,تريلا فرش,الجبيل,رابغ,رابغ,الجبيل → رابغ,Direct,1444.847,4.0,1150.0,0.7959320260207482,0.7959320260207482,2035,الجبيل → رابغ,Eastern Province,Makkah Province,False,3160.6571362945297,Domestic_all_time,1300.0,0,,1300.0
2020-09-08 12:30:00,Ports,فوارغ,تريلا فرش,جدة,الدمام,الدمام,جدة → الدمام,Direct,1354.135,25.0,900.0,0.6646309267539795,0.6646309267539795,2148,جدة → الدمام,Makkah Province,Eastern Province,True,2735.907641557259,Domestic_recency,1000.0,1,,1000.0
2021-06-14 23:00:00,Ports,فوارغ,تريلا فرش,الملك عبدالله,الجبيل,الجبيل,الملك عبدالله → الجبيل,Direct,1473.998,0.0,1500.0,1.0176404581281657,1.0176404581281657,1868,الملك عبدالله → الجبيل,,Eastern Province,False,2350.0,Domestic_all_time,1650.0,1,,1650.0
2021-10-16 22:30:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1435.716,4.0,1200.0,0.8358198975284806,0.8358198975284806,1744,جدة → الجبيل,Makkah Province,Eastern Province,True,1656.1208422971108,Domestic_all_time,1000.0,0,,1000.0
2020-12-09 13:30:00,Ports,فوارغ,تريلا فرش,جدة,الدمام,الدمام,جدة → الدمام,Direct,1394.149,9.0,1200.0,0.8607401360973612,0.8607401360973612,2056,جدة → الدمام,Makkah Province,Eastern Province,True,2816.7523197978126,Domestic_recency,1250.0,1,,1250.0
2020-06-15 16:00:00,Ports,فوارغ,تريلا فرش,جدة,الدمام,الدمام,جدة → الدمام,Direct,1390.293,9.0,900.0,0.6473455595331344,0.6473455595331344,2233,جدة → الدمام,Makkah Province,Eastern Province,True,2808.961619560506,Domestic_recency,900.0,1,,900.0
2021-10-29 20:00:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1429.324,4.0,1200.0,0.8395577209925811,0.8395577209925811,1731,جدة → الجبيل,Makkah Province,Eastern Province,True,1648.74757040771,Domestic_all_time,900.0,0,,900.0
2020-10-06 10:00:00,Ports,فوارغ,تريلا فرش,جدة,الدمام,الدمام,جدة → الدمام,Direct,1371.349,4.0,1200.0,0.8750507711749526,0.8750507711749526,2120,جدة → الدمام,Makkah Province,Eastern Province,True,2770.686976071001,Domestic_recency,1250.0,1,,1250.0
2021-10-14 22:30:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1429.323,4.0,850.0,0.5946871350982248,0.5946871350982248,1746,جدة → الجبيل,Makkah Province,Eastern Province,True,1648.7464168920828,Domestic_all_time,900.0,0,,900.0
2020-10-31 08:00:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1442.588,4.0,950.0,0.6585386818689744,0.6585386818689744,2095,جدة → الجبيل,Makkah Province,Eastern Province,True,1664.0478016875932,Domestic_all_time,1000.0,1,,1000.0
2021-04-10 13:00:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1416.581,4.0,950.0,0.6706287886114526,0.6706287886114526,1934,جدة → الجبيل,Makkah Province,Eastern Province,True,1634.0483207696254,Domestic_all_time,950.0,0,,950.0
2021-03-24 13:00:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1438.513,4.0,1000.0,0.695162296065451,0.695162296065451,1951,جدة → الجبيل,Makkah Province,Eastern Province,True,1659.3472255065374,Domestic_all_time,1000.0,1,,1000.0
2020-09-21 12:00:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1441.644,4.0,950.0,0.6589698982550477,0.6589698982550477,2135,جدة → الجبيل,Makkah Province,Eastern Province,True,1662.9588829354664,Domestic_all_time,1000.0,1,,1000.0
2021-08-26 19:30:00,Ports,فوارغ,تريلا فرش,الملك عبدالله,الدمام,الدمام,الملك عبدالله → الدمام,Direct,1446.752,4.0,1400.0,0.9676848554555307,0.9676848554555307,1795,الملك عبدالله → الدمام,,Eastern Province,True,2537.4843700328493,Global_CPK,1400.0,1,,1400.0
2021-06-02 18:00:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1436.503,4.0,1000.0,0.696134988927973,0.696134988927973,1880,جدة → الجبيل,Makkah Province,Eastern Province,True,1657.028659095759,Domestic_all_time,1000.0,1,,1000.0
2021-07-11 19:30:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1440.819,4.0,950.0,0.6593472184917051,0.6593472184917051,1841,جدة → الجبيل,Makkah Province,Eastern Province,True,1662.0072325429826,Domestic_all_time,1000.0,1,,1000.0
2021-01-07 09:00:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1436.502,4.0,950.0,0.6613286998556215,0.6613286998556215,2027,جدة → الجبيل,Makkah Province,Eastern Province,True,1657.0275055801317,Domestic_all_time,1000.0,1,,1000.0
2020-10-13 08:00:00,Ports,فوارغ,تريلا فرش,جدة,الدمام,الدمام,جدة → الدمام,Direct,1371.349,4.0,1250.0,0.9115112199739089,0.9115112199739089,2113,جدة → الدمام,Makkah Province,Eastern Province,True,2770.686976071001,Domestic_recency,1150.0,1,,1150.0
2020-07-13 08:30:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1438.479,4.0,950.0,0.660419790626071,0.660419790626071,2205,جدة → الجبيل,Makkah Province,Eastern Province,True,1659.3080059752108,Domestic_all_time,1000.0,1,,1000.0
2021-10-17 22:30:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1435.716,4.0,1200.0,0.8358198975284806,0.8358198975284806,1743,جدة → الجبيل,Makkah Province,Eastern Province,True,1656.1208422971108,Domestic_all_time,1000.0,0,,1000.0
2021-05-20 17:00:00,Ports,فوارغ,تريلا فرش,جدة,رابغ,رابغ,جدة → رابغ,Direct,198.882,4.0,500.0,2.5140535593970292,2.5140535593970292,1894,جدة → رابغ,Makkah Province,Makkah Province,True,864.7344255452364,Domestic_all_time,500.0,1,,500.0
2021-02-28 13:00:00,Ports,فوارغ,تريلا فرش,جدة,الدمام,الدمام,جدة → الدمام,Direct,1371.412,4.0,900.0,0.6562579297833182,0.6562579297833182,1975,جدة → الدمام,Makkah Province,Eastern Province,True,2770.814261889194,Domestic_recency,1000.0,0,,1000.0
2021-06-23 08:00:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1427.501,4.0,1000.0,0.7005249033100502,0.7005249033100502,1860,جدة → الجبيل,Makkah Province,Eastern Province,True,1646.6447114192279,Domestic_all_time,1250.0,1,,1250.0
2020-11-26 21:30:00,Ports,فوارغ,تريلا فرش,جدة,الدمام,الدمام,جدة → الدمام,Direct,1389.294,4.0,900.0,0.6478110464739645,0.6478110464739645,2068,جدة → الدمام,Makkah Province,Eastern Province,True,2806.9432301577394,Domestic_recency,900.0,1,,900.0
2021-10-23 22:30:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1429.324,4.0,950.0,0.66464986245246,0.66464986245246,1737,جدة → الجبيل,Makkah Province,Eastern Province,True,1648.74757040771,Domestic_all_time,900.0,1,,900.0
2021-10-12 22:30:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1429.323,4.0,950.0,0.6646503274627218,0.6646503274627218,1748,جدة → الجبيل,Makkah Province,Eastern Province,True,1648.7464168920828,Domestic_all_time,900.0,1,,900.0
2021-08-24 19:30:00,Ports,فوارغ,تريلا فرش,الملك عبدالله,الدمام,الدمام,الملك عبدالله → الدمام,Direct,1446.752,4.0,1400.0,0.9676848554555307,0.9676848554555307,1797,الملك عبدالله → الدمام,,Eastern Province,True,2537.4843700328493,Global_CPK,1400.0,1,,1400.0
2020-07-06 23:00:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1446.112,9.0,950.0,0.6569339027682503,0.6569339027682503,2211,جدة → الجبيل,Makkah Province,Eastern Province,True,1668.1127907580328,Domestic_all_time,1000.0,1,,1000.0
2021-10-24 22:30:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1429.324,4.0,950.0,0.66464986245246,0.66464986245246,1736,جدة → الجبيل,Makkah Province,Eastern Province,True,1648.74757040771,Domestic_all_time,900.0,1,,900.0
2020-12-01 09:00:00,Ports,فوارغ,تريلا فرش,جدة,الدمام,الدمام,جدة → الدمام,Direct,1394.149,4.0,1200.0,0.8607401360973612,0.8607401360973612,2064,جدة → الدمام,Makkah Province,Eastern Province,True,2816.7523197978126,Domestic_recency,1250.0,1,,1250.0
2020-10-15 08:00:00,Ports,فوارغ,تريلا فرش,جدة,الدمام,الدمام,جدة → الدمام,Direct,1371.349,4.0,1000.0,0.7292089759791271,0.7292089759791271,2111,جدة → الدمام,Makkah Province,Eastern Province,True,2770.686976071001,Domestic_recency,1150.0,1,,1150.0
2020-12-14 15:00:00,Ports,فوارغ,تريلا فرش,جدة,الدمام,الدمام,جدة → الدمام,Direct,1394.149,4.0,1250.0,0.8966043084347514,0.8966043084347514,2051,جدة → الدمام,Makkah Province,Eastern Province,True,2816.7523197978126,Domestic_recency,1250.0,1,,1250.0
2020-09-20 14:00:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1419.849,4.0,950.0,0.6690852337114722,0.6690852337114722,2136,جدة → الجبيل,Makkah Province,Eastern Province,True,1637.818009839488,Domestic_all_time,1000.0,1,,1000.0
2021-04-07 13:00:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1416.581,4.0,950.0,0.6706287886114526,0.6706287886114526,1937,جدة → الجبيل,Makkah Province,Eastern Province,True,1634.0483207696254,Domestic_all_time,950.0,0,,950.0
2020-11-29 08:00:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1436.505,4.0,1250.0,0.8701675246518459,0.8701675246518459,2066,جدة → الجبيل,Makkah Province,Eastern Province,True,1657.0309661270135,Domestic_all_time,1000.0,1,,1000.0
2021-04-04 13:00:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1416.581,4.0,950.0,0.6706287886114526,0.6706287886114526,1940,جدة → الجبيل,Makkah Province,Eastern Province,True,1634.0483207696254,Domestic_all_time,1000.0,1,,1000.0
2021-05-25 18:00:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1436.503,4.0,950.0,0.6613282394815744,0.6613282394815744,1888,جدة → الجبيل,Makkah Province,Eastern Province,True,1657.028659095759,Domestic_all_time,1000.0,1,,1000.0
2021-08-10 19:30:00,Ports,فوارغ,تريلا فرش,جدة,الدمام,الدمام,جدة → الدمام,Direct,1394.127,4.0,1000.0,0.7172947658283643,0.7172947658283643,1811,جدة → الدمام,Makkah Province,Eastern Province,True,2816.7078707819355,Domestic_recency,1200.0,1,,1200.0
2020-11-28 17:00:00,Ports,فوارغ,تريلا فرش,رابغ,الجبيل,الجبيل,رابغ → الجبيل,Direct,1448.608,4.0,2100.0,1.4496675429101593,1.4496675429101593,2067,رابغ → الجبيل,Makkah Province,Eastern Province,False,1800.534857310327,Domestic_all_time,2000.0,0,,2000.0
2020-10-31 08:00:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1442.588,4.0,1250.0,0.8664982656170716,0.8664982656170716,2095,جدة → الجبيل,Makkah Province,Eastern Province,True,1664.0478016875932,Domestic_all_time,1000.0,1,,1000.0
2021-08-24 19:30:00,Ports,فوارغ,تريلا فرش,الملك عبدالله,الدمام,الدمام,الملك عبدالله → الدمام,Direct,1446.752,4.0,1100.0,0.7603238150007742,0.7603238150007742,1797,الملك عبدالله → الدمام,,Eastern Province,True,2537.4843700328493,Global_CPK,1400.0,1,,1400.0
2020-11-09 11:00:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1442.588,4.0,950.0,0.6585386818689744,0.6585386818689744,2086,جدة → الجبيل,Makkah Province,Eastern Province,True,1664.0478016875932,Domestic_all_time,1000.0,1,,1000.0
2021-03-09 13:00:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1440.819,4.0,1000.0,0.694049703675479,0.694049703675479,1966,جدة → الجبيل,Makkah Province,Eastern Province,True,1662.0072325429826,Domestic_all_time,1000.0,1,,1000.0
2020-12-15 20:00:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1442.448,0.0,950.0,0.6586025978059521,0.6586025978059521,2049,جدة → الجبيل,Makkah Province,Eastern Province,True,1663.8863094997778,Domestic_all_time,1000.0,1,,1000.0
2021-08-27 22:00:00,Ports,فوارغ,تريلا فرش,جدة,الملك عبدالله,الملك عبدالله,جدة → الملك عبدالله,Direct,181.559,28.0,325.0,1.7900517187250427,1.7900517187250427,1794,جدة → الملك عبدالله,Makkah Province,,True,348.18565637373206,Domestic_all_time,337.5,1,,337.5
2021-08-26 19:30:00,Ports,فوارغ,تريلا فرش,الملك عبدالله,الدمام,الدمام,الملك عبدالله → الدمام,Direct,1446.752,4.0,1400.0,0.9676848554555307,0.9676848554555307,1795,الملك عبدالله → الدمام,,Eastern Province,True,2537.4843700328493,Global_CPK,1400.0,1,,1400.0
2020-08-22 09:00:00,Ports,فوارغ,تريلا فرش,جدة,الدمام,الدمام,جدة → الدمام,Direct,1368.427,4.0,1000.0,0.7307660547475313,0.7307660547475313,2165,جدة → الدمام,Makkah Province,Eastern Province,True,2764.783338598644,Domestic_recency,1400.0,1,,1400.0
2021-10-17 22:30:00,Ports,فوارغ,تريلا فرش,الدمام,الجبيل,الجبيل,الدمام → الجبيل,Direct,110.053,4.0,270.0,2.4533633794626226,2.4533633794626226,1743,الدمام → الجبيل,Eastern Province,Eastern Province,True,390.8164757392692,Domestic_all_time,270.0,1,,270.0
2021-05-22 22:30:00,Ports,فوارغ,تريلا فرش,جدة,رابغ,رابغ,جدة → رابغ,Direct,186.769,4.0,500.0,2.6771038020228195,2.6771038020228195,1891,جدة → رابغ,Makkah Province,Makkah Province,True,812.0673762565655,Domestic_all_time,500.0,1,,500.0
2020-11-08 10:30:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1436.502,4.0,1200.0,0.8353625682386798,0.8353625682386798,2087,جدة → الجبيل,Makkah Province,Eastern Province,True,1657.0275055801317,Domestic_all_time,1100.0,0,,1100.0
2021-10-23 22:30:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1429.324,4.0,1000.0,0.6996314341604842,0.6996314341604842,1737,جدة → الجبيل,Makkah Province,Eastern Province,True,1648.74757040771,Domestic_all_time,900.0,1,,900.0
2022-01-12 22:30:00,Ports,فوارغ,تريلا فرش,الدمام,الجبيل,الجبيل,الدمام → الجبيل,Direct,116.945,4.0,270.0,2.308777630510069,2.308777630510069,1656,الدمام → الجبيل,Eastern Province,Eastern Province,True,415.2911120580887,Domestic_all_time,270.0,1,,270.0
2020-07-29 23:00:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1440.964,9.0,950.0,0.6592808703062673,0.6592808703062673,2188,جدة → الجبيل,Makkah Province,Eastern Province,True,1662.1744923089343,Domestic_all_time,1000.0,0,,1000.0
2021-07-10 19:30:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1436.503,4.0,950.0,0.6613282394815744,0.6613282394815744,1842,جدة → الجبيل,Makkah Province,Eastern Province,True,1657.028659095759,Domestic_all_time,1000.0,1,,1000.0
2021-10-12 22:30:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1429.324,4.0,1500.0,1.0494471512407264,1.0494471512407264,1748,جدة → الجبيل,Makkah Province,Eastern Province,True,1648.74757040771,Domestic_all_time,900.0,1,,900.0
2020-07-11 08:30:00,Ports,فوارغ,تريلا فرش,جدة,الدمام,الدمام,جدة → الدمام,Direct,1390.277,4.0,900.0,0.6473530095081771,0.6473530095081771,2207,جدة → الدمام,Makkah Province,Eastern Province,True,2808.929293003505,Domestic_recency,900.0,1,,900.0
2021-10-06 22:30:00,Ports,فوارغ,تريلا فرش,الملك عبدالله,الدمام,الدمام,الملك عبدالله → الدمام,Direct,1446.734,4.0,1400.0,0.967696895213633,0.967696895213633,1754,الملك عبدالله → الدمام,,Eastern Province,True,2537.452799508903,Global_CPK,1400.0,1,,1400.0
2021-01-06 02:00:00,Ports,فوارغ,تريلا فرش,الجبيل,رابغ,رابغ,الجبيل → رابغ,Direct,1444.847,4.0,1250.0,0.8651435065442915,0.8651435065442915,2028,الجبيل → رابغ,Eastern Province,Makkah Province,False,3160.6571362945297,Domestic_all_time,1300.0,0,,1300.0
2021-01-27 13:00:00,Ports,فوارغ,تريلا فرش,الجبيل,رابغ,رابغ,الجبيل → رابغ,Direct,1444.847,27.0,1250.0,0.8651435065442915,0.8651435065442915,2007,الجبيل → رابغ,Eastern Province,Makkah Province,False,3160.6571362945297,Domestic_all_time,1300.0,0,,1300.0
2020-07-11 08:00:00,Ports,فوارغ,تريلا فرش,جدة,الدمام,الدمام,جدة → الدمام,Direct,1376.674,4.0,900.0,0.65374954419129,0.65374954419129,2207,جدة → الدمام,Makkah Province,Eastern Province,True,2781.4456583229867,Domestic_recency,1000.0,1,,1000.0
2020-12-03 08:00:00,Ports,فوارغ,تريلا فرش,جدة,ينبع,ينبع,جدة → ينبع,Direct,352.554,4.0,325.0,0.9218445968560846,0.9218445968560846,2062,جدة → ينبع,Makkah Province,Madinah Province,True,716.8666614380451,Domestic_all_time,400.0,1,,400.0
2020-12-22 08:00:00,Ports,فوارغ,تريلا فرش,جدة,الدمام,الدمام,جدة → الدمام,Direct,1376.505,4.0,1200.0,0.871773077467935,0.871773077467935,2043,جدة → الدمام,Makkah Province,Eastern Province,True,2781.104209064661,Domestic_recency,1250.0,1,,1250.0
2020-10-24 08:00:00,Ports,فوارغ,تريلا فرش,الجبيل,جدة,جدة,الجبيل → جدة,Direct,1434.631,4.0,1550.0,1.0804171943865704,1.0804171943865704,2102,الجبيل → جدة,Eastern Province,Makkah Province,False,3174.5741043449707,Domestic_recency,1650.0,1,,1650.0
2021-07-29 19:30:00,Ports,فوارغ,تريلا فرش,الملك عبدالله,الدمام,الدمام,الملك عبدالله → الدمام,Direct,1446.752,4.0,1300.0,0.8985645086372785,0.8985645086372785,1823,الملك عبدالله → الدمام,,Eastern Province,True,2537.4843700328493,Global_CPK,1450.0,1,,1450.0
2021-04-15 15:00:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1416.581,4.0,1000.0,0.7059250406436343,0.7059250406436343,1929,جدة → الجبيل,Makkah Province,Eastern Province,True,1634.0483207696254,Domestic_all_time,950.0,1,,950.0
2021-10-16 22:30:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1429.324,4.0,1000.0,0.6996314341604842,0.6996314341604842,1744,جدة → الجبيل,Makkah Province,Eastern Province,True,1648.74757040771,Domestic_all_time,900.0,1,,900.0
2020-03-31 07:30:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1446.112,2.5,1000.0,0.6915093713350003,0.6915093713350003,2309,جدة → الجبيل,Makkah Province,Eastern Province,True,1668.1127907580328,Domestic_all_time,1000.0,1,,1000.0
2021-03-09 13:00:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1440.819,4.0,950.0,0.6593472184917051,0.6593472184917051,1966,جدة → الجبيل,Makkah Province,Eastern Province,True,1662.0072325429826,Domestic_all_time,1000.0,1,,1000.0
2021-07-26 19:30:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1429.277,4.0,900.0,0.629688996604577,0.629688996604577,1826,جدة → الجبيل,Makkah Province,Eastern Province,True,1648.693355173229,Domestic_all_time,900.0,1,,900.0
2021-10-05 22:30:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1429.326,4.0,1000.0,0.6996304551935667,0.6996304551935667,1755,جدة → الجبيل,Makkah Province,Eastern Province,True,1648.7498774389644,Domestic_all_time,900.0,1,,900.0
2020-12-09 13:30:00,Ports,فوارغ,تريلا فرش,جدة,الدمام,الدمام,جدة → الدمام,Direct,1394.149,9.0,1200.0,0.8607401360973612,0.8607401360973612,2056,جدة → الدمام,Makkah Province,Eastern Province,True,2816.7523197978126,Domestic_recency,1250.0,1,,1250.0
2021-08-04 19:30:00,Ports,فوارغ,تريلا فرش,جدة,الملك عبدالله,الملك عبدالله,جدة → الملك عبدالله,Direct,140.947,4.0,500.0,3.5474327229384093,3.5474327229384093,1817,جدة → الملك عبدالله,Makkah Province,,True,270.3017956086364,Domestic_all_time,550.0,1,,550.0
2020-08-22 09:00:00,Ports,فوارغ,تريلا فرش,جدة,الدمام,الدمام,جدة → الدمام,Direct,1368.427,4.0,1000.0,0.7307660547475313,0.7307660547475313,2165,جدة → الدمام,Makkah Province,Eastern Province,True,2764.783338598644,Domestic_recency,1400.0,1,,1400.0
2021-01-03 13:00:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1442.588,4.0,950.0,0.6585386818689744,0.6585386818689744,2031,جدة → الجبيل,Makkah Province,Eastern Province,True,1664.0478016875932,Domestic_all_time,1000.0,0,,1000.0
2021-01-10 14:30:00,Ports,فوارغ,تريلا فرش,جدة,الجبيل,الجبيل,جدة → الجبيل,Direct,1421.106,4.0,1000.0,0.7036772767126449,0.7036772767126449,2024,جدة → الجبيل,Makkah Province,Eastern Province,True,1639.2679789829451,Domestic_all_time,950.0,1,,950.0
